district,id,description,Longitude,Latitude
Tetuán,4656,SAN GERMAN -LERIDA,-3.69974183397777,40.4571169083514
Villaverde,1868,AV. REAL PINTO - SAN CESAREO,-3.7097330085538,40.33818819910756
Villaverde,1867,AV. REAL PINTO - SAN NORBERTO - P.P.,-3.70756161073599,40.34010779031037
Villaverde,1764,GRAN VIA VILLAVERDE - SAN JENARO - P.P.,-3.70502836610352,40.34120782270798
Villaverde,1766,AV. REAL PINTO - GRAN VIA VILLAVERDE,-3.70652725593653,40.34109931528538
Villaverde,877,AV. REAL PINTO - DOMINGO PARRAGA,-3.70704904094555,40.34233614342843
Villaverde,1652,AV. REAL PINTO - MAGNESIA,-3.70725587965494,40.34327920672948
Villaverde,770,DOMINGO PARRAGA - ASTILLEROS,-3.71453280335821,40.34212133313219
Villaverde,2129,VALLE DE TOBALINA - SAN EZEQUIEL,-3.71544456214691,40.33361687454462
Villaverde,2231,VALLE TOBALINA-BASCUÑUELOS,-3.71540813344181,40.33765683657621
Latina,242,PSO. EXTREMADURA - GTA. PTE. SEGOVIA,-3.72454470280129,40.41403827904833
Latina,618,PSO. EXTREMADURA - PORTICOS,-3.72663836415146,40.41385379552763
Latina,575,PSO. EXTREMADURA - CARAMUEL,-3.72722419219676,40.41378884640041
Latina,131,PSO. EXTREMADURA - PTA. ANGEL,-3.72870290453006,40.41355761054769
Latina,232,PSO. EXTREMADURA - SANTA URSULA,-3.7306043756063,40.41289756866296
Latina,491,PSO. EXTREMADURA - SISEBUTO - P.P.,-3.733453613031,40.41182666547574
Latina,561,HIGUERAS - HUERTA CASTAÑEDA,-3.7417301938459,40.40776399085446
Latina,749,CARAMUEL - POZOBLANCO - P.P.,-3.72781634891114,40.40984851914826
Latina,1205,CARAMUEL - JAIME TERCERO,-3.72948364484273,40.40829363571327
Latina,930,CARAMUEL - PSO. OLIVOS,-3.73016791065858,40.40650729231631
Latina,1493,CJAL. FRANCISCO JOSE JIMENEZ M. - CARAMUEL,-3.72963411028548,40.4035339885807
Latina,1011,VIA CARPETANA - CARAMUEL,-3.72981695514063,40.40229207289887
Carabanchel,2216,PATRIMONIO HUMANIDAD - SALVADOR ALLENDE,-3.75794911822784,40.36096781093993
Carabanchel,1304,NTRA. SRA. FATIMA - GUABAIRO,-3.74607708086184,40.3851946634022
Latina,1996,AV. PORTUGAL - PTA. ANGEL,-3.72961210064494,40.41450092898928
Latina,1997,AV. PORTUGAL - RECINTO FERIAL - P.P.,-3.73887781260681,40.41092567567546
Latina,2022,AV. PORTUGAL - ACCESO CASA CAMPO - P.P.,-3.74156121123035,40.40963147732991
Latina,1279,PSO. EXTREMADURA - SAN MANUEL,-3.759888476796,40.40145100700409
Latina,2039,PROL. YEBENES -  PARQUE ALUCHE P.P.,-3.75761640009234,40.39864882767488
Latina,1229,VALMOJADO - YEBENES - BARBERAN COLLAR,-3.75639960920776,40.39804709015158
Latina,688,DUQUESA PARCENT - YEBENES,-3.7537710370005,40.39587568216538
Latina,1667,DUQUESA PARCENT - CUART POBLET,-3.75183715657281,40.39593263917455
Latina,935,CAMARENA 57 - COLEGIO - P.P.,-3.75553852942408,40.39506587192423
Latina,939,SESEÑA - VALMOJADO,-3.75744105398125,40.39744915572447
Latina,928,"SESEÑA, 28 - P.P.",-3.76074072708334,40.39866628368223
Latina,758,CARABIAS - VILLAVICIOSA,-3.76758269581784,40.39820591486185
Latina,761,CTRA. BOADILLA MONTE - CARABIAS,-3.7672121356353,40.39900275146604
Latina,2183,CTRA. BOADILLA MONTE - MIRLO - P.P.,-3.76970186795262,40.39918881453622
Latina,1058,CTRA. BOADILLA MONTE - GALICIA,-3.7728292986521,40.39920133801066
Latina,1518,CTRA. BOADILLA MONTE - AYLLON,-3.77528711538766,40.39920075929734
Latina,730,CRA. CARABANCHEL A ARAVACA - VILLAVICIOSA,-3.77402709006973,40.39650997726358
Latina,2122,CRA. CARABANCHEL A ARAVACA - SEBASTIAN ALVARO,-3.77211170279069,40.39420001801933
Villaverde,1777,GRAN VIA VILLAVERDE - ESTACION P.P.,-3.68358148877967,40.35272963599355
Villaverde,1778,GRAN VIA VILLAVERDE - CLARA SCHUMAN P.P.,-3.68364234648094,40.35486142570739
Villaverde,4727,"AV. RAFAELA YBARRA, 135 - P.P.",-3.71502947558368,40.36082560123914
Moncloa,1619,GOLONDRINA - ACAMAR - AV. GALAXIA,-3.78490773515631,40.45578566391829
Moncloa,1607,GOLONDRINA - BAJA DE IGLESIA,-3.78249791823999,40.45584417116916
Moncloa,1608,CRA. HUMERA A  ARAVACA - GOLONDRINA,-3.78097409046863,40.45566337988031
Moncloa,931,CTRA. HUMERA  A ARAVACA - RIAZA,-3.78023152888824,40.45647367124555
Moncloa,1409,ARROYO POZUELO - GOLONDRINA,-3.78514861636698,40.45198653674983
Moncloa,1187,ARROYO POZUELO - HUMERA,-3.78234350823272,40.4523812731429
Moncloa,1382,ARROYO POZUELO - BARDEGUERAL,-3.77185046070413,40.45141509308453
Moncloa,886,OSA MAYOR 98 - P.P.,-3.78710290342681,40.45941316752506
Moncloa,751,OSA MAYOR - PL. ROLLO,-3.78513273517129,40.45917440171277
Moncloa,756,OSA MAYOR - PLEYADES,-3.78423680191241,40.45912795631088
Moncloa,887,OSA MAYOR - CRA. HUMERA A ARAVACA,-3.7790640912382,40.45961208720058
Moncloa,1243,ANA TERESA - PSO. ERMITA,-3.78007551384894,40.46062661007745
Moncloa,1315,"AV. OSA MAYOR, 5 - P.P.",-3.77497207674398,40.4609913362339
Moncloa,1353,AV. OSA MAYOR - ARANDIGA,-3.7902395073795,40.45760179344923
Moncloa,1257,AV. OSA MAYOR - BATALLA GARELLANO,-3.79327238453869,40.45524994575588
Moncloa,1703,ARROYO POZUELO - AVE PARAISO - P.P.,-3.78944111572083,40.45109502184919
Moncloa,1954,CRA. HUMERA A ARAVACA  - VIRGEN ROSALES,-3.77947112859577,40.45362815663032
Moncloa,2116,CRA. HUMERA A ARAVACA - VALLE DE PAS,-3.77744853802404,40.45005946382147
Moncloa,1313,AV. VICTORIA - AV. ESTACION,-3.83617714304809,40.47479825062462
Moncloa,1317,AV. VICTORIA - FEDERICO AGUSTI,-3.83205632081831,40.47327644441422
Moncloa,1111,AV. VICTORIA - GINES NAVARRO,-3.82939899040425,40.47226432865776
Moncloa,1314,"AV. VICTORIA, 68 - P.P.",-3.82542503047323,40.47075412772497
Moncloa,1316,AV. VICTORIA - VIRGEN OLMOS,-3.82075477886014,40.46899041871004
Moncloa,2174,CNO. BARRIAL - FERNANDO LAZARO CARRETER,-3.792613175325,40.46194334140873
Moncloa,1586,CNO. DEL BARRIAL - ANA TERESA,-3.79068208184579,40.46086250774081
Moncloa,1587,PICO OCEJON - OSA MAYOR,-3.78799359596573,40.45896274343332
Moncloa,1618,PICO OCEJON - ACAMAR P.P.,-3.78712340015489,40.45807122926573
Moncloa,1237,PLEYADES - ANA TERESA,-3.78407720428049,40.46095897553344
Moncloa,1489,ARROYO POZUELO - COVATILLAS,-3.77550849836912,40.45235999227184
Moncloa,1186,GTA. RIO ZANCARA,-3.77925350209689,40.45245987163983
Carabanchel,766,ANTONIA RODRIGUEZ SACRISTAN - GUAYABA,-3.74713955100133,40.37297265023845
Carabanchel,967,FEDERICO GRASES - ALBA TORMES,-3.74500088287623,40.37629473512569
Carabanchel,1506,CARCASTILLO - BELZUNEGUI,-3.73937805291402,40.37723436114398
Usera,2128,GUETARIA - VILLABONA P.P,-3.71555022615222,40.36896385287824
Usera,4568,DR. TOLOSA LATOUR 18 - P.P.,-3.70269792632047,40.373297055252
Fuencarral-El Pardo,837,AV. CARDENAL HERRERA ORIA - INOCENCIO FERNANDEZ P.P.,-3.73145582190609,40.47712143361513
Fuencarral-El Pardo,1422,RAMON GOMEZ SERNA 103 - COLEGIO - P.P.,-3.72775507983667,40.4823575324675
Fuencarral-El Pardo,1979,TRAVESIA COSTA BRAVA 3 - COLEGIO - P.P.,-3.70050415111487,40.4952463518907
Fuencarral-El Pardo,1615,RAMON GOMEZ SERNA - JULIO CALVO,-3.72251577714199,40.48248016761312
Fuencarral-El Pardo,1650,RAMON GOMEZ SERNA - RISCOS POLANCO,-3.72264233603852,40.48420622093195
Fuencarral-El Pardo,1651,VALLE PINARES LLANOS - RISCOS POLANCO,-3.72271741909408,40.48551348015565
Fuencarral-El Pardo,1034,JOAQUIN LORENZO - ISLAS ALEUTIANAS,-3.72927302963176,40.47465098514662
Fuencarral-El Pardo,1444,ISLA TABARCA - FERMIN CABALLERO,-3.72216546231223,40.4778294337038
Fuencarral-El Pardo,1678,SANGENJO - ALFREDO MARQUERIE,-3.69869448856098,40.48814798778946
Fuencarral-El Pardo,1637,GTA. IRENE GUTIERREZ CABA,-3.73444729674944,40.48560743359776
Fuencarral-El Pardo,1767,GABRIELA MISTRAL - ALFONSO RGUEZ. CASTELAO,-3.73639398422695,40.48217105787756
Fuencarral-El Pardo,1528,CRA. PARDO - PALACIO ZARZUELA,-3.75427758865448,40.48849930109245
Fuencarral-El Pardo,1640,GTA. OLGA RAMOS,-3.72349556920675,40.49183463769994
Fuencarral-El Pardo,2050,ARROYO DEL MONTE P.P. - GABRIELA MISTRAL,-3.73600405676565,40.48446716137665
Fuencarral-El Pardo,2024,ROSALIA CASTRO - P.P.,-3.73350401383007,40.4851280255132
Fuencarral-El Pardo,2029,GABRIELA  MISTRAL - BRAOJOS - P.P.,-3.73862100551868,40.47999939797694
Fuencarral-El Pardo,843,AV. CARDENAL HERRERA ORIA - ARROYOFRESNO,-3.74128551716907,40.47680358128052
Fuencarral-El Pardo,2051,AV. ARROYOFRESNO - FUENTELAREYNA - P.P.,-3.74355896960955,40.47417987198659
Fuencarral-El Pardo,1749,GABRIELA MISTRAL - LEOPOLDO ALAS CLARIN - P.P.,-3.73716726460568,40.48049499281477
Fuencarral-El Pardo,1421,AV. ARROYOFRESNO - CANTALEJO,-3.74216044376773,40.47547753452113
Fuencarral-El Pardo,846,AV. CARDENAL HERRERA ORIA 423 - P.P.,-3.74527159157722,40.47541123767127
Fuencarral-El Pardo,2234,MARIA DE MAEZTU - TERESA CLARAMUNT,-3.72577184574458,40.49200889052063
Fuencarral-El Pardo,2236,MARIA DE MAEZTU - FEDERICA MONTSENY - BOMBEROS,-3.7273231446311,40.49097219840919
Fuencarral-El Pardo,2233,GLORIA FUERTES - JUANITA CRUZ,-3.72355787075747,40.49667772450657
Fuencarral-El Pardo,2235,GLORIA FUERTES - MARIA CASARES,-3.72562490769805,40.4949526475209
Fuencarral-El Pardo,2239,SENDA DEL INFANTE - GLORIA FUERTES,-3.72674848666552,40.4939630089467
Fuencarral-El Pardo,2274,AV. HERRERA ORIA - GASCONES,-3.73875150068239,40.47705314204805
Fuencarral-El Pardo,2275,AV. HERRERA ORIA - DR. GUIU,-3.73620796164381,40.47718817805182
Fuencarral-El Pardo,4578,GLORIA FUERTES - IRENE CABA ALBA - P.P.,-3.73294341730809,40.48940323251769
Fuencarral-El Pardo,4577,MARIA MAEZTU - IRENE CABA ALBA - P.P.,-3.73163551209099,40.48779838685249
Fuencarral-El Pardo,4696,AV. ARROYO DEL MONTE - FEDERICA MONTSENY - P.P.,-3.72545427844589,40.49019603910771
Fuencarral-El Pardo,709,LLANO CASTELLANO - MAURICIO LEGENDRE,-3.68388153736155,40.48499073247796
Fuencarral-El Pardo,1098,LLANO CASTELLANO - MANUEL TOVAR,-3.68462281848135,40.48681393879001
Fuencarral-El Pardo,703,HERRERA ORIA - NTRA. SRA. VALVERDE - LLANO CASTELLANO,-3.6862080076053,40.4910390167602
Fuencarral-El Pardo,900,NTRA. SRA. VALVERDE - ISLAS JARVI,-3.68674151055616,40.49250865504298
Fuencarral-El Pardo,890,NTRA. SRA. VALVERDE - DR. JUAN BRAVO,-3.68710420984659,40.49340743514699
Fuencarral-El Pardo,901,NTRA. SRA. VALVERDE - PL. ISLAS AZORES,-3.687677800309,40.49490013346227
Fuencarral-El Pardo,1717,NTRA. SRA. VALVERDE 96 - P.P.,-3.68746033174822,40.49644903019232
Fuencarral-El Pardo,1718,NTRA. SRA. VALVERDE - A. MOLINA - VISTAS  MORALEJA,-3.68683831663775,40.49780863792972
Fuencarral-El Pardo,972,NTRA. SRA. VALVERDE - FUENTE DE LA CARRA,-3.6864275724619,40.49899718110397
Fuencarral-El Pardo,1976,NTRA. SRA. DE VALVERDE - ANTONIO CABEZON,-3.68562322926096,40.50265313636122
Fuencarral-El Pardo,1530,NTRA. SRA. VALVERDE - ALONSO QUIJANO,-3.68551219016476,40.50480683520155
Fuencarral-El Pardo,829,AV. CARDENAL HERRERA ORIA - SANCHONUÑO,-3.68991158741088,40.49132639168189
Fuencarral-El Pardo,830,AV. CARDENAL HERRERA ORIA - ISLA SICILIA P.P.,-3.69471974713236,40.49047224952123
Fuencarral-El Pardo,1804,PUERTO SOMPORT - FORESTA,-3.67131854089095,40.49575310223515
Fuencarral-El Pardo,1529,M-603 - CUARTEL DE ARTILLERIA,-3.67900550608658,40.5133356167153
Fuencarral-El Pardo,4526,STO. DOMINGO DE LA CALZADA - CAPISCOL P.P.,-3.67573620186686,40.50859770583792
Fuencarral-El Pardo,4803,CTRA. FUENCARRAL A HORTALEZA - AVDA.BURGOS,-3.67357755981118,40.48860176252278
Fuencarral-El Pardo,2192,MARIA TUBAU - P.P.,-3.67766604342518,40.51215246468935
Fuencarral-El Pardo,2003,PALAS DEL REY - FURELOS,-3.66532787194653,40.50575408152585
Fuencarral-El Pardo,2002,PALAS DEL REY - SIERRA DE ATAPUERCA,-3.66619817864399,40.50639749396733
Latina,711,PSO. OLIVOS - MARIA CARMEN,-3.73287160628213,40.4060529837412
Latina,755,PSO. OLIVOS - PL. SALVADOR CRESPO,-3.73583830788854,40.40564637809415
Carabanchel,1208,CNO. VIEJO LEGANES - ALEJANDRO SANCHEZ,-3.72518662771297,40.39062079734685
Carabanchel,1696,ALEJANDRO SANCHEZ - PORTALEGRE,-3.72342847314282,40.39032552784064
Carabanchel,742,ALVAREZ ABELLAN -  ALEGRIA,-3.73261935161834,40.38515848569335
Carabanchel,1552,CNO. VIEJO LEGANES - RADIO,-3.7238742058064,40.39263932814128
Carabanchel,2079,AV. POBLADOS - ONTANILLA,-3.7294522485803,40.3732702312154
Centro,47,GRAN VIA - FUENCARRAL - MONTERA,-3.7015378294163,40.42001143198974
Arganzuela,168,PSO. DELICIAS - DELICIAS,-3.69357114780625,40.4041265247894
Arganzuela,23,PSO. DELICIAS - ANCORA,-3.69369161462675,40.40300417374218
Retiro,152,AV. CIUDAD BARCELONA - ALFONSO XII,-3.68899472617329,40.40700493168037
Salamanca,104,PL. MANUEL BECERRA - BOMBEROS,-3.66867971678249,40.42812313937679
Chamartín,801,PL. VIRGEN GUADALUPANA,-3.67459860616679,40.45164365561418
Fuencarral-El Pardo,554,AV. GUARDIA - MANUEL ALONSO P.P.,-3.7769114849101,40.52028666808602
Fuencarral-El Pardo,4796,ISLAS ALEUTIANAS - MANUEL GARRIDO,-3.7288427201555,40.47381588954898
Puente de Vallecas,1358,MONTE IGUELDO - ANTONIA CALAS - PINTORA ANGELES SANTOS,-3.66812041562434,40.3966402325872
Ciudad Lineal,1234,ARTURO SORIA - CALERUEGA,-3.66882932363526,40.47738507694346
Hortaleza,1200,ANGEL LUIS HERRANZ - VALDETORRES DEL JARAMA,-3.64546063154852,40.47119221898763
Villaverde,396,AV. ANDALUCIA - AV. VERBENA PALOMA,-3.69358310005537,40.36134797275828
Barajas,1463,AV. LOGROÑO - JARDINES ARANJUEZ,-3.60404804852123,40.45384849179833
Barajas,1462,AV. LOGROÑO - RAMBLAS,-3.59740938500324,40.45875305478847
Chamartín,672,ALFONSO XIII - ALHELIES,-3.66692986608464,40.45490785019103
Chamartín,222,PPE. VERGARA - CONCHA ESPINA,-3.67760940592415,40.45166795084751
Chamartín,818,AV. RAMON CAJAL - GABRIEL Y GALAN,-3.67143378074494,40.45215886123658
Chamartín,382,ALFONSO XIII - AV. RAMON CAJAL,-3.66745861349647,40.45231215353198
Chamartín,800,AV. RAMON CAJAL -PADRE CLARET,-3.66549595418763,40.45227576293404
Salamanca,785,DIEGO LEON - CASTELLO,-3.68073614875845,40.43482337230336
Salamanca,1668,JOSE ORTEGA GASSET - GRAL. PARDIÑAS,-3.67825177834342,40.43003733348741
Salamanca,21,ALCALA - O'DONNELL - NUÑEZ BALBOA,-3.68299713562608,40.42147913105821
Salamanca,20,ALCALA - AGUIRRE,-3.68163986769236,40.4221493785676
Salamanca,186,ALCALA - JORGE JUAN,-3.67875090883457,40.42346628961248
Chamartín,778,SERRANO - PEDRO VALDIVIA,-3.68614109321082,40.43926816249654
Salamanca,209,ALCALA - GRAL. DIAZ PORLIER - FELIPE II,-3.67719397295516,40.42413072031942
Salamanca,216,ALCALA - LOMBIA - MONTESA,-3.67255813352174,40.42623987223777
Salamanca,211,ALCALA - MARTIRES CONCEPCIONISTAS,-3.67072229068237,40.42712229743409
Fuencarral-El Pardo,1802,FORESTA - QUINTANAPALLA,-3.6668404306035,40.49879921646258
Chamartín,1191,AV. PIO XII - MADRE DIOS,-3.67622739208431,40.46208558527875
Chamartín,215,PL. PERU - PPE. VERGARA,-3.67664385115907,40.46033541945953
Chamartín,370,PSO. HABANA - ALBERTO ALCOCER,-3.68191543192212,40.4585872461603
Chamartín,1309,ALBERTO ALCOCER - VICTOR ANDRES BELAUNDE,-3.68025105700334,40.45863267178485
Chamartín,217,PL. REPUBLICA DOMINICANA - PPE. VERGARA,-3.67678178649029,40.45862977569693
Fuencarral-El Pardo,380,AV. BETANZOS - CHANTADA,-3.71188694051436,40.47324918348049
Hortaleza,1417,SILVANO - PEDROÑERAS,-3.62964293687614,40.46264175349948
Tetuán,401,BRAVO MURILLO - AZUCENAS - ROSA SILVA,-3.69675150701118,40.46321335646231
Moncloa,387,SINESIO DELGADO - DEHESA VILLA,-3.72982548918697,40.45640994523614
Moncloa,1566,AV. PARANINFO - FACULTAD DERECHO,-3.7293546694681,40.45076185639395
Moncloa,419,AV. COMPLUTENSE - ARQUITECTO LOPEZ OTERO,-3.72726272169766,40.4441307490408
Latina,1029,CEBREROS - CARLINA - ACC. A-5,-3.75070022862884,40.40387550594671
Latina,1310,VILLASANDINO - VILLAMANIN - VILLAGARCIA,-3.7533304385105,40.40559631964373
Latina,1005,GALLUR 435 P.P.,-3.74198935763381,40.39648245673317
Latina,567,VIA CARPETANA - LAGUNA,-3.74229746485007,40.39191237499707
Latina,767,CEBREROS - CONEX. LUCERO,-3.74790149306321,40.40453821517173
Latina,713,CAMARENA - OCAÑA,-3.75884667523134,40.3848788685696
Latina,985,MAQUEDA 130 P.P.,-3.76198198559933,40.38870215526197
Latina,953,MAQUEDA - TEMBLEQUE,-3.76338333522298,40.39173130807896
Latina,1272,CAMARENA 220 - P.P.,-3.75575339370527,40.38865233705614
Latina,885,ILLESCAS - CAMARENA,-3.75567237298912,40.3919139077527
Latina,986,ILLESCAS - TEMBLEQUE,-3.7606797557674,40.39279885746171
Carabanchel,4628,AV. EURO - PEPION,-3.7386292003964,40.37123494374715
Carabanchel,4756,AV. CARABANCHEL ALTO - DIEGO TORRES VILLARROEL - P.P.,-3.75199539965914,40.37209222551493
Villaverde,1517,EDUARDO BARREIROS - PEUGEOT,-3.70253745508388,40.35872593458371
Usera,1220,AV. POBLADOS - ORCASUR (2),-3.69960942665419,40.37098057905466
Usera,1056,EDUARDO BARREIROS - SALVADOR MARTINEZ,-3.69694845889101,40.36704154108785
Usera,536,EDUARDO BARREIROS - PINSAPO - P.P.,-3.69636921149546,40.36818163125456
Usera,1635,AV. POBLADOS - PARQUE PRADOLONGO - P.P,-3.70729250578626,40.37199078900526
Usera,1658,AV. POBLADOS - COLEGIO PRADOLONGO,-3.70894415494452,40.37244343816484
Usera,1688,RAFAELA YBARRA - SIMCA,-3.71241886026039,40.36647120351504
Usera,632,RAFAELA YBARRA - DOLORES BARRANCO,-3.71127348000985,40.38270778806605
Salamanca,52,MARIA MOLINA - CASTELLO,-3.68050748566428,40.43750472780783
Salamanca,16,ALCALA - GOYA,-3.67579700980295,40.42485700290224
Carabanchel,597,CNO. VIEJO LEGANES - PELICANO,-3.72930678385524,40.38361704215796
Fuencarral-El Pardo,4543,MONASTERIO SUSO Y YUSO - MONASTERIO BATUECAS,-3.70482581917203,40.50234991168197
Fuencarral-El Pardo,4629,AV. MONASTERIO DE EL ESCORIAL - MONASTERIO CAAVEIRO,-3.69722360252245,40.5052986271493
Fuencarral-El Pardo,1825,CNO. DE SANTIAGO - SAN JUAN DE ORTEGA,-3.6735730998698,40.50328212516175
Fuencarral-El Pardo,1836,PUENTE DE LA REINA - VALCARLOS,-3.67031060138809,40.50016375210589
Fuencarral-El Pardo,1835,PUENTE DE LA REINA - SIERRA DE ATAPUERCA,-3.67206537848933,40.50139018356239
Fuencarral-El Pardo,1834,CASTIELLO DE JACA - PUENTE DE LA REINA,-3.67580651578564,40.50210501757731
Fuencarral-El Pardo,2256,VALCARLOS - SAN JUAN ORTEGA,-3.66973914018513,40.50066565114406
Fuencarral-El Pardo,2147,SIERRA DE ATAPUERCA - SAN JUAN DE ORTEGA,-3.67153323871986,40.50186012581101
Fuencarral-El Pardo,2146,SIERRA DE ATAPUERCA - SAN MILLAN DE LA COGOLLA,-3.66926366949234,40.50377015885088
Fuencarral-El Pardo,1831,STO. DOMINGO DE LA CALZADA - VALCARLOS,-3.66508880633351,40.50459103408809
Latina,745,"PADRE PIQUER, 36 - P.P.",-3.76754200033428,40.39237648116501
Latina,942,AV. POBLADOS - PADRE PIQUER,-3.76741348117723,40.39036611783937
Villaverde,1263,AV. VERBENA PALOMA - PAN Y TOROS,-3.6948293039836,40.36078827776442
Villaverde,433,AV. REAL PINTO - OXIGENO,-3.70636982402909,40.34704035650047
Villaverde,686,AV. REAL PINTO - DR. MARTIN AREVALO,-3.70617995190983,40.34629616429774
Villaverde,4719,EDUARDO BARREIROS - REQUENA - P.P.,-3.7046245467693,40.35547817099329
Latina,1367,"VALMOJADO, 99",-3.75808959357528,40.39394285255443
Latina,1368,"VALMOJADO, 91 - P.P.",-3.75797677162791,40.39495487240551
Latina,4705,"OCAÑA, 23 -P.P.",-3.75766154583918,40.38421769837132
Carabanchel,2072,PINAR DE SAN JOSE - JACOBEO,-3.76052672729303,40.36471005718073
Carabanchel,2111,AGUACATE - SECOYA,-3.74450207890171,40.36968300390002
Carabanchel,127,GTA. MARQUES VADILLO,-3.71585966245313,40.39764393601317
Puente de Vallecas,1311,CONVENIO - PICO JAVALON,-3.67224689425768,40.39217824190563
Carabanchel,1487,ANTONIO LEYVA - STA. LUCRECIA,-3.71700671451485,40.38675454582123
Carabanchel,565,ANTONIO LEYVA - NAVAHONDA,-3.71529289640703,40.39292170859864
Carabanchel,2272,AV. OPORTO - TRAVESIA ANTONIA LANCHA P.P.,-3.71943626997364,40.38520702066209
Carabanchel,4595,VALLE ORO - DR. ESPINA,-3.72861672672229,40.38796182575225
Carabanchel,4597,VALLE DE ORO - FERREIRA,-3.72959582061809,40.38815076743943
Usera,1978,ESTAFETA - MEZQUITA,-3.69238432506378,40.37358646160959
Centro,68,ALBERTO AGUILERA - GALILEO,-3.71051517221056,40.43005490074027
Chamberí,1459,BRAVO MURILLO - GARCIA PAREDES,-3.70426118079491,40.43717869545743
Chamberí,86,BRAVO MURILLO - DONOSO CORTES - VIRIATO,-3.70431193112691,40.43601975300319
Latina,757,VIA CARPETANA - PSO. ERMITA SANTO,-3.73331563587428,40.39958324476592
Latina,1066,VIA CARPETANA - GALLUR,-3.7352724345643,40.39829842322042
Carabanchel,2034,REAL - CALDERILLA,-3.74049264819343,40.36290563716184
Tetuán,111,PSO. CASTELLANA - SAN GERMAN,-3.69032169649972,40.45610659455053
Tetuán,110,PSO. CASTELLANA - GRAL. PERON,-3.69068335856019,40.45208693881291
Tetuán,59,PSO. CASTELLANA - RAIMUNDO FERNANDEZ,-3.69127095301365,40.44611886890152
Chamberí,219,PSO. CASTELLANA - NUEVOS MINISTERIOS,-3.69178890900038,40.44348219895679
Chamartín,1095,PSO. CASTELLANA - JORGE MANRIQUE,-3.69109999567434,40.44362091904829
Chamartín,810,ALBERTO ALCOCER - DR. FLEMING,-3.68807418428783,40.45891182816131
Tetuán,4693,Pº CASTELLANA -FRANCISCO GERVÁS,-3.69024481295795,40.46060537367243
Chamartín,252,MATEO INURRIA - ENRIQUE LARRETA,-3.68606588136604,40.46668323321711
Chamartín,520,MATEO INURRIA - MANUEL FERRERO,-3.68450073518978,40.46706186090864
Tetuán,225,BRAVO MURILLO - AVILA - CASTILLA,-3.70307303573594,40.45285016269674
Tetuán,607,BRAVO MURILLO - SAN RAIMUNDO,-3.70327279809868,40.45186061155935
Tetuán,223,BRAVO MURILLO - JAEN - JUAN PANTOJA,-3.70348945204982,40.45010067815122
Puente de Vallecas,1502,AV. PABLO NERUDA - AV. PALOMERAS,-3.64695501245015,40.38507884257845
Tetuán,1993,SOR ANGELA CRUZ 30 - P.P.,-3.69751594134107,40.46037519615493
Tetuán,467,BRAVO MURILLO - MANUEL LUNA,-3.70272014753421,40.45505069840387
Fuencarral-El Pardo,2005,PALAS DEL REY - PADORNELO,-3.66713337251566,40.50704001091927
Fuencarral-El Pardo,2004,PALAS DEL REY - MIRALLOS,-3.66795671926276,40.50758490392589
Fuencarral-El Pardo,2000,PALAS DEL REY - TOQUES - P.P.,-3.66875572742028,40.5080926705767
Carabanchel,2112,AGUACATE - GUAYABA,-3.74765587779795,40.37168181378047
Carabanchel,2113,CIDRO - TULIPERO,-3.74620973115528,40.36692548496025
Usera,1114,SANTA MARIA CABEZA - BOMBEROS,-3.70627485372867,40.3928175898069
Arganzuela,4554,Pº CHOPERA -JOSE MIGUEL GORDOA,-3.69686239733784,40.3924398334951
Arganzuela,4576,EMBAJADORES-GRANITO,-3.6937406422397,40.39263970842608
Retiro,142,ALFONSO XII - ESPALTER,-3.68884135460041,40.41283052075654
