"tipo_elem";distrito;id;id_cruce;"fecha_inst";utm_x;utm_y;longitud;latitud
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1912;543;"2019-03-18 00:00:00";442310.523945207;4471913.160326523;-3.67977848132075;40.39582448598489
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1904;543;"2019-03-18 00:00:00";442236.736502637;4471906.886547389;-3.68064732140629;40.39576285390149
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1906;543;"2019-03-18 00:00:00";442245.774136351;4471919.863864875;-3.68054201158264;40.39588038746697
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1907;543;"2019-03-18 00:00:00";442258.005090474;4471923.912421853;-3.68039826594279;40.39591770717519
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;10269;543;"2023-05-26 00:00:00";442324.805183573;4471909.837165951;-3.67960990992432;40.39579553825067
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;10251;543;"2023-05-26 00:00:00";442344.862588219;4471951.406898605;-3.67937734523289;40.39617141003263
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;10252;543;"2023-05-26 00:00:00";442349.132900326;4471952.557656951;-3.67932713369955;40.3961820723129
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1911;543;"2019-03-18 00:00:00";442301.728683175;4471919.509472903;-3.67988268785811;40.39588107329806
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;10254;543;"2023-05-26 00:00:00";442377.247416783;4471934.308004454;-3.67899421774569;40.39601961510518
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1910;543;"2019-03-18 00:00:00";442289.835002189;4471924.834297498;-3.68002330928199;40.39592821816635
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1908;543;"2019-03-18 00:00:00";442318.877084983;4471941.478691689;-3.67968262472756;40.39608017194902
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;10253;543;"2023-05-26 00:00:00";442369.14418295;4471946.705994545;-3.67909081747567;40.39613074232718
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;6898;543;"2019-03-18 00:00:00";442327.845130941;4471938.204373415;-3.67957666068955;40.39605129616494
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1913;543;"2019-03-18 00:00:00";442316.082009486;4471909.248780954;-3.67971263841707;40.395789633615
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1796;848;"2019-03-16 00:00:00";442543.57929651;4471627.373353492;-3.67700669190844;40.39326606874685
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1797;848;"2019-03-16 00:00:00";442566.560518865;4471623.559676021;-3.67673557906377;40.39323329800176
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1579;1244;"2018-11-19 00:00:00";441154.267756417;4471472.540473838;-3.69336146421709;40.39177425505773
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1580;1244;"2018-11-19 00:00:00";441165.964549187;4471485.975305506;-3.69322489509812;40.39189610940874
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1581;1244;"2018-11-19 00:00:00";441176.565181168;4471479.116319703;-3.69309936598963;40.39183506871684
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1582;1244;"2018-11-19 00:00:00";441178.6947112;4471469.489974758;-3.693073387028;40.39174849987884
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1584;1244;"2018-11-19 00:00:00";441148.035183585;4471464.392824742;-3.69343414274677;40.3917004163792
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1583;1244;"2018-11-19 00:00:00";441150.803264668;4471458.0129289;-3.69340094007374;40.39164313846715
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1634;1245;"2018-11-22 00:00:00";441381.300193038;4471003.945062733;-3.69064346935158;40.38756890347975
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1636;1245;"2018-11-22 00:00:00";441359.040026375;4470973.930446337;-3.69090295678973;40.38729694894324
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1635;1245;"2018-11-22 00:00:00";441386.222964798;4470994.962533678;-3.69058464691507;40.38748833036102
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1632;1245;"2018-11-22 00:00:00";441356.977872399;4470997.771371761;-3.69092944599061;40.3875115757541
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1637;1245;"2018-11-22 00:00:00";441356.023360693;4470979.24657265;-3.69093898584385;40.38734462713975
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1633;1245;"2018-11-22 00:00:00";441374.374443484;4471013.141240006;-3.69072590900825;40.38765126027261
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;8848;1433;"2019-08-05 00:00:00";440038.725361581;4472577.113230038;-3.70660864290101;40.40164523882947
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;8850;1433;"2019-08-05 00:00:00";440020.296484223;4472554.125120713;-3.70682363479625;40.4014368234095
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;8849;1433;"2019-08-05 00:00:00";440043.332619644;4472562.211880112;-3.70655294945536;40.40151133193783
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;8851;1433;"2019-08-05 00:00:00";440027.616440537;4472557.430650623;-3.70673769128764;40.40146712848554
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";2;7835;1434;"2017-07-06 00:00:00";440161.897723514;4472532.519966852;-3.70515304104689;40.40125238144898
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";2;7836;1434;"2017-07-06 00:00:00";440160.379730886;4472548.75111114;-3.70517245407343;40.40139849050288
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;4238;1434;"2018-11-17 00:00:00";440220.115395967;4472522.377979748;-3.70446608050325;40.40116519904291
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;4239;1434;"2018-11-17 00:00:00";440204.401710196;4472512.837712949;-3.70465034640154;40.40107812733947
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;7475;1434;"2018-11-17 00:00:00";440133.342038729;4472682.907579186;-3.70550367052544;40.40260509432419
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;7474;1434;"2018-11-17 00:00:00";440121.737844823;4472674.030410671;-3.70563957623132;40.40252429002015
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1890;1554;"2019-03-18 00:00:00";442142.878955594;4472060.073765215;-3.68176712716798;40.39713633281679
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1893;1554;"2019-03-18 00:00:00";442124.051178396;4472040.579241153;-3.68198719989074;40.39695940730785
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1892;1554;"2019-03-18 00:00:00";442132.235610075;4472047.363960051;-3.68189138090122;40.39702109648604
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;5519;1554;"2019-03-18 00:00:00";442129.927668626;4472026.713918476;-3.68191669812389;40.39683490931059
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1891;1554;"2019-03-18 00:00:00";442132.436000884;4472054.264324566;-3.68188964686913;40.39708327264498
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;5518;1554;"2019-03-18 00:00:00";442119.456481856;4472027.737090725;-3.68204017092592;40.39684339891265
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1513;1594;"2018-11-18 00:00:00";440745.757539274;4471831.777953397;-3.69820790421908;40.39498149229067
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1512;1594;"2018-11-18 00:00:00";440740.925303068;4471846.321703528;-3.69826619313657;40.39511216608536
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1514;1594;"2018-11-18 00:00:00";440744.35951644;4471821.84923235;-3.69822345240575;40.39489194978491
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1511;1594;"2018-11-18 00:00:00";440725.805494668;4471842.240603925;-3.69844396161596;40.39507432550057
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9533;2049;"2021-04-05 00:00:00";441713.725370757;4471210.655980909;-3.68674602971258;40.38945439317994
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9532;2049;"2021-04-05 00:00:00";441698.289927141;4471220.146427027;-3.68692875093602;40.38953880814188
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1654;1805;"2018-11-23 00:00:00";441535.73279327;4470742.169797507;-3.68880005084699;40.38522154085763
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1659;1805;"2018-11-23 00:00:00";441542.472791745;4470747.765682229;-3.68872116207616;40.3852724245991
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1658;1805;"2018-11-23 00:00:00";441564.382524571;4470749.846159304;-3.68846323962962;40.38529270368959
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1652;1805;"2018-11-23 00:00:00";441540.215658523;4470727.529700295;-3.68874589596027;40.3850899693847
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1653;1805;"2018-11-23 00:00:00";441534.966542308;4470734.26820741;-3.68880835274107;40.38515030522473
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1657;1805;"2018-11-23 00:00:00";441555.896650244;4470755.794782436;-3.68856375540047;40.38534569692241
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1656;1805;"2018-11-23 00:00:00";441545.789323227;4470759.96295049;-3.68868320994511;40.38538253698741
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1655;1805;"2018-11-23 00:00:00";441541.329698104;4470753.136546105;-3.6887351214105;40.38532072808389
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1794;1713;"2019-03-15 00:00:00";442760.445195477;4471865.03974345;-3.67447290086065;40.39542203288827
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1792;1713;"2019-03-15 00:00:00";442743.647106228;4471853.063604245;-3.67466974851885;40.3953129904592
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1795;1713;"2019-03-15 00:00:00";442769.95070384;4471868.210869142;-3.6743611866279;40.3954512534027
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1793;1713;"2019-03-15 00:00:00";442752.288616014;4471861.201748873;-3.67456866121061;40.39538689746131
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1491;1740;"2018-11-15 00:00:00";440803.537694349;4472693.159822335;-3.69760720509604;40.40274536915341
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1490;1740;"2018-11-15 00:00:00";440794.434511724;4472697.157472481;-3.69771484684031;40.40278073475776
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";2;6610;1737;"2015-02-24 00:00:00";440742.258172097;4472606.72899317;-3.69832126344268;40.40196239771606
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";2;6609;1737;"2015-02-24 00:00:00";440735.069070561;4472611.713328482;-3.69840644130087;40.40200678746417
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1529;1735;"2018-11-17 00:00:00";440489.990881992;4472279.231753306;-3.70126327535435;40.39899414701683
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1530;1735;"2018-11-17 00:00:00";440498.124240379;4472273.746622282;-3.70116692638797;40.39894531538435
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1532;1735;"2018-11-17 00:00:00";440512.556950288;4472272.677205159;-3.7009967642527;40.39893671266807
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1531;1735;"2018-11-17 00:00:00";440503.639610076;4472278.726954266;-3.70110240359998;40.39899057479564
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;5105;1735;"2018-11-17 00:00:00";440496.565782507;4472296.189044276;-3.70118738740619;40.39914737667016
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;5104;1735;"2018-11-17 00:00:00";440504.709646224;4472299.6637797;-3.70109175179393;40.3991792607188
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1421;1839;"2018-10-13 00:00:00";439155.310599552;4472536.325232432;-3.7170145045937;40.40121371706248
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9493;1839;"2020-11-17 00:00:00";438964.199573142;4472623.423797579;-3.71927480508284;40.40198435478387
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9498;1839;"2020-11-17 00:00:00";438982.359880378;4472583.429790084;-3.7190569777887;40.40162540118305
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9500;1839;"2020-11-17 00:00:00";439002.7962946;4472628.483058815;-3.71882048177021;40.40203275930313
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9496;1839;"2020-11-17 00:00:00";439176.289071616;4472522.919233803;-3.71676602459272;40.40109448217924
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9495;1839;"2020-11-17 00:00:00";439165.576352045;4472525.132451909;-3.71689246883294;40.40111363730267
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1420;1839;"2018-10-13 00:00:00";439160.137693491;4472549.427518056;-3.71695887692252;40.40133210131028
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9494;1839;"2020-11-17 00:00:00";438970.669537202;4472634.396405338;-3.71919961764367;40.40208367536466
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9497;1839;"2020-11-17 00:00:00";439009.883712899;4472594.200789512;-3.7187336818025;40.40172444784485
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9492;1839;"2020-11-17 00:00:00";439012.4184471;4472600.72841146;-3.71870443902881;40.40178343735877
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9501;1839;"2020-11-17 00:00:00";439009.578156505;4472625.352968705;-3.71874026709727;40.40200505878288
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9499;1839;"2020-11-17 00:00:00";438996.284589282;4472584.894690887;-3.71889303592295;40.4016396179743
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1399;1875;"2018-10-14 00:00:00";439008.298777417;4472855.805517834;-3.71877742469699;40.40408098837983
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1398;1875;"2018-10-14 00:00:00";439000.903375123;4472856.403091911;-3.71886462909284;40.40408582982006
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1403;1875;"2018-10-14 00:00:00";438952.138605715;4472873.438938526;-3.71944090514781;40.40423572244212
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1402;1875;"2018-10-14 00:00:00";438956.559351199;4472873.989019101;-3.71938886390249;40.4042410019508
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1401;1875;"2018-10-14 00:00:00";438985.782621843;4472874.176196698;-3.71904451519416;40.4042448301977
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1400;1875;"2018-10-14 00:00:00";438994.116625073;4472853.91090138;-3.7189443650208;40.40406288176709
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9475;1875;"2020-09-25 00:00:00";438998.265898853;4472887.353392249;-3.71889867532434;40.40436445116088
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9476;1875;"2020-09-25 00:00:00";439008.324331235;4472888.683613116;-3.71878027412924;40.40437717130173
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9478;1875;"2020-09-25 00:00:00";439023.52168169;4472859.111252245;-3.71859835528343;40.40411188297649
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;9477;1875;"2020-09-25 00:00:00";439014.868099176;4472878.069417291;-3.71870214528234;40.40428203307174
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";2;8455;1891;"2018-10-26 00:00:00";440167.774165958;4472882.672152578;-3.70511670933597;40.40440714629241
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";2;8454;1891;"2018-10-26 00:00:00";440174.099720365;4472865.86210475;-3.70504058862042;40.40425616772811
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1628;1908;"2018-11-21 00:00:00";441477.59098796;4471120.547528963;-3.68951976501004;40.38862609169369
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1631;1908;"2018-11-21 00:00:00";441498.015656363;4471112.026137743;-3.68927835240659;40.38855076098252
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1630;1908;"2018-11-21 00:00:00";441493.861657102;4471115.796851859;-3.68932763836819;40.38858443789099
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1629;1908;"2018-11-21 00:00:00";441487.592696795;4471126.485215815;-3.68940247689894;40.38868028417046
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;7689;1909;"2018-11-22 00:00:00";441402.243859616;4471292.28567417;-3.69042325430564;40.3901679049221
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1611;1909;"2018-11-22 00:00:00";441413.687473713;4471293.993533715;-3.69028858723185;40.39018409516822
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1612;1909;"2018-11-22 00:00:00";441406.046158536;4471289.297979576;-3.69037818226521;40.3901412576265
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1608;1909;"2018-11-22 00:00:00";441403.765139854;4471313.063916473;-3.69040724273049;40.39035519352421
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1607;1909;"2018-11-22 00:00:00";441395.554391764;4471309.070825572;-3.69050361139579;40.39031864399565
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1609;1909;"2018-11-22 00:00:00";441415.84242395;4471307.73575736;-3.69026446243989;40.39030804407682
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1610;1909;"2018-11-22 00:00:00";441420.031560702;4471298.909747805;-3.69021429582552;40.39022882923924
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1613;1909;"2018-11-22 00:00:00";441398.398219536;4471301.281210369;-3.69046938976737;40.39024867102059
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1577;1910;"2018-11-22 00:00:00";441313.677896405;4471517.459958698;-3.69148745182238;40.39219016035294
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1576;1910;"2018-11-22 00:00:00";441310.591597388;4471525.972265318;-3.69152459889866;40.39226662629117
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1573;1910;"2018-11-22 00:00:00";441298.08767737;4471533.382322285;-3.69167260271229;40.39233249890217
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1574;1910;"2018-11-22 00:00:00";441304.489543332;4471542.032777538;-3.69159797330269;40.39241087796246
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1578;1910;"2018-11-22 00:00:00";441307.898515727;4471514.993532224;-3.69155531693588;40.39216753425217
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1575;1910;"2018-11-22 00:00:00";441307.170214478;4471535.519216945;-3.69156578936465;40.39235238923752
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1392;1920;"2018-10-03 00:00:00";438851.447963691;4472922.954633103;-3.72063219912825;40.40467439345507
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1393;1920;"2018-10-03 00:00:00";438861.641734227;4472923.97863563;-3.72051217349557;40.40468436675579
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1791;2124;"2018-11-23 00:00:00";440970.867071811;4471037.203910985;-3.6954819233887;40.38783953602452
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;1790;2124;"2018-11-23 00:00:00";440977.692127067;4471036.376540934;-3.6954014394644;40.38783256621292
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";2;6559;2208;"2015-03-11 00:00:00";439144.4895424;4473831.863781707;-3.7172659000288;40.41288373352946
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";2;6900;2208;"2015-03-11 00:00:00";439128.349883816;4473846.679218563;-3.71745753148518;40.4130160174647
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";2;6899;2208;"2015-03-11 00:00:00";439130.255445382;4473854.568560092;-3.71743582826867;40.41308722756357
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";2;6560;2208;"2015-03-11 00:00:00";439130.652512913;4473837.047734277;-3.71742947230492;40.4129294211136
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;8594;2209;"2019-01-30 00:00:00";440010.141251272;4472110.313376695;-3.70690147938716;40.39743801726238
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;8592;2209;"2019-01-30 00:00:00";440007.197434841;4472136.177663145;-3.70693860293659;40.39767080349414
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;8591;2209;"2019-01-30 00:00:00";439995.782237852;4472135.312404039;-3.70707302520675;40.39766218639382
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;8593;2209;"2019-01-30 00:00:00";440010.582253488;4472123.945386409;-3.7068975675272;40.39756085292314
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;8596;2209;"2020-05-25 00:00:00";440106.461230653;4472096.854417396;-3.70576529093792;40.39732370509645
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";2;6558;2209;"2019-01-30 00:00:00";440124.288288797;4472084.417938173;-3.70555406847347;40.39721295301039
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";2;7053;2218;"2017-10-31 00:00:00";439166.721643492;4473210.317807502;-3.71694446092685;40.40728618931173
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";2;7054;2218;"2017-10-31 00:00:00";439171.75350465;4473197.985405738;-3.7168839840687;40.4071754610367
